,date,title,url
12,2023-01-19 08:00:00,"Neopets Meta raises $4m in funding from Polygon Ventures, Blizzard Avalanche - theblock.co",https://news.google.com/rss/articles/CBMirwFBVV95cUxPbDl3Y043OFF6Q3Btdll3TllTMktIYThZdDE0bll1RnBNSVpScmd2TEw3MWRtNy0tOUJhbWRHODZZMGdiRmFtRDRxdnd1b1Z2RGRJX04yOXByeHJpR0Nxbk9SVDd3NHVLOC04SUdBYjNpaXR0TWtlN081TGc1S2stdWNLMUlQc18wM2w1TUZmQUpIMlI3RDVEd2lZUWVPQ252X2tCU2daRUh3UG5XNEw40gG0AUFVX3lxTE9peTRTeEl6STQteHRhZkE5UHhDT3VtSVhlRmVlWDdmRC1RV01icWdQdkdtQ3F4WF9Td1JnaWt1MVJnVU9seGJqVW9uQS1aYUV4VUhFZXFza0VrX2d6Vl80SENGQnc2bVVzWlE3cnZoLWpRQ1hSSkpTNTJtbDJQNWtHMWNFdDVhSkQ3M3Y1UDVic0dVTnBtaWt5S2I0X2dJVjRfa0Mza183SFV3clJCbW4waGFGdw?oc=5
13,2023-01-20 08:00:00,AD Gaming partners with AA Meta to develop Abu Dhabi’s Web3 Blockchain Gaming ecosystem - مكتب أبوظبي الإعلامي,https://news.google.com/rss/articles/CBMizwFBVV95cUxQY3M2dGNSWVlGYm5mV1dISDBpVnd6TWcxSUZwVEJyZm8yWVUzOGUzNkNxSENRTXUyQU9mRDdVS09iZldtRndPTm5kU1RUVDAycG9ZNUNWSVZSWWJmT3Z0QU52bUFWZngyYUxrLUpLUkdqTndpcktWUERORFJVU3B0aGxXUmwxRU5GelR6cGJCcFNTdjhoanB2ejFRSGREakZPQWdwWE02Tl9TdlZoYVMtSk5XSW5FaWdMRXlGaVpuSGVZaU9pdUN0SV9kS09RM0k?oc=5
14,2023-01-23 08:00:00,NBA and Meta announce extended partnership deal - The Drum,https://news.google.com/rss/articles/CBMiggFBVV95cUxNRFYtR2FJNlExcmdtOG9nYlRrSmZQRUJhVTV1d0YySHBfNEt0VDRWTXZrc1EwOTZQMWpuVFBTVFBxQzA0TldHR053X183UUtUelF0WmwtYW96LU9xQVBmVkxTc2pqcmJZZm92dFpHaHlTNmNfUDRBaHo2bGRyZkZSUHR3?oc=5
15,2023-01-23 08:00:00,"NBA, Meta Extend VR Deal as League Taps into Meta Horizon Worlds - Sports Video Group",https://news.google.com/rss/articles/CBMipgFBVV95cUxNOXY4VVdLWEdDY1JPcDN3QTFySGhXb3V3MXU0QnJNSkxnNHA1OEJaeThUTXhQUXpTczR5TGlMcVd3U2lnTHRoZEEyZjQyRGdjbTdLM1JxWExvVkNwQUdtN0JqVVRlbDVadGJIUmluNXJUOGhPN0VYZW9SYzJ1c0daVXVCUGVLRGI1d29vZkIwNDFKLUhyaGhRV3hWdTFQY3pBQW5OUkx3?oc=5
16,2023-02-01 08:00:00,Judge Is Said to Let Meta’s Virtual Reality Deal Move Forward (Published 2023) - The New York Times,https://news.google.com/rss/articles/CBMie0FVX3lxTE5xYlFqQlZ5RnVpbE10QmdHRkRWOHU1ejgzcFpHM250YnNBbkRDSndZVk12NllyVHlITTNFaE1NellaYlZlQ2xPTklyZjN2N0NGYzJtOUY0MzlLVmF6RWZHVkdvRGJDYXhjYUg1XzlYM1NKeFhSTlEwR2ZZbw?oc=5
17,2023-02-01 08:00:00,Meta Wins Court Nod to Buy Virtual Reality Startup in Loss for Khan’s FTC - Bloomberg.com,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQTzN4ZDMwQ0xLVjVQd0pudnJIZUtFZ0otVzhmQzBOclk2OFhkYlRSREszenFVZGJGMVJJWk1YTGNWUkVoUFlHODFWX2tZYXN6QTdQV1ZoYkpoMjZOZm5fa29fblh3b1pUVmVMblRiYnplZEVRVDdvNUYwTEw0YXNVTVRyWEk5dERGeS1VLVhWdjg3YkNib21wT09Wa1hhRDhJcmRMd1NMVlNRdlBaV0NjUy1uNXNmVlBlY3pkRG5LbWhpZjZBaVBTWg?oc=5
18,2023-02-02 08:00:00,"Vitol, Meta sign California solar deal - reNews",https://news.google.com/rss/articles/CBMidEFVX3lxTE1wdkROaHV4YU9XZzVoY2FqaGlzeUg0dVRwdzFhWDFzMzJ4Q3NVRWlhd3NXUlZFTkVMWDV4TktacVBIUjdSLUozLTMzOHBRZUdDekQtUkhwZW5TWmM4aFk3cXhQUGRFU01xVkRITWRIUTNkRUd1?oc=5
19,2023-02-03 08:00:00,"FG signs agreements with Google, Meta to tackle fake news during general elections - Nairametrics",https://news.google.com/rss/articles/CBMiugFBVV95cUxNUWw4SVRIZE1KNmV6YVFBTzY1cm9MREQwT0djRzJwRlZwLXJrblRSN1NaTl85MzdNemVzU3RqRmZENVFpWFpwRWJJcWJjWk5adUpuT3hYczNGLUNyWmtQanYzU2hwSW5HVHlCT0M2d05NbVd3ZGRYNzY2bHVQM0Z6REh1S3dtcDUtWDR6b3h4akpuZE9ma251cDN0Qy14MVRCanFfTHZkLXQxZVdmX2xTVVhKZnFkdUo0Tnc?oc=5
20,2023-02-06 08:00:00,Meta buying maker of VR fitness app Supernatural after favorable court ruling - CBS News,https://news.google.com/rss/articles/CBMilwFBVV95cUxQdktubHhoNjVsNWRmOERITTVPYlhOX3dsRFc3Rm1tcG1FZXV5ek9uVVEyMWZZdllRSFQ2UjVla3dDakIwRnJYNXYxVjVmQnY2dDk1YWQ2YVAybE1CZ0kzQ2Utc2pkNHlWN2hfRy10NG9FZ29kSmR2QlZNbWtiR084Si14RnZYVTQtU0E0RVFXRzhqbzRGY2hV?oc=5
21,2023-02-06 08:00:00,U.S. judge denies FTC request to stop Meta from acquiring VR firm Within - Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxObmcyZUFnZVUwdjdVdzQxdWhfZ3NGRG00VGM5dmtfUlZwWkF5dlFTRnR1SGlHVWZXcGVjNVc2ZEFxd05aZVhDVGhsYkNXVjRXaGl4Z092eWJkNmVHLTI2dl9xQmdjNW1UTWFPVFZCN3NJclc5ZTJoeU1BdG4tdXJxbXpBbFlKMG1SZ0VIS29wWDNhaWVtTEVpVWtuZGduVkpMaVFHUGRFYTNnMTRKWTFia0NqRVVpZkU?oc=5
22,2023-02-06 08:00:00,"Meta Won Approval to Buy a Virtual Reality App, But FTC Laid Groundwork to Halt Big Tech’s Next Deal - The Hollywood Reporter",https://news.google.com/rss/articles/CBMiqwFBVV95cUxOYXlKdkU1andHMVlGTndPN1J6a1lxdnhSemNDcm53RFNSNXBJalZzV1NaQkRDcU5lN3BNbl8xZ0lnZUQwdGpab2NiQnlpcm5reHIxY3NQQXV0Yy1IUk00a0NaRC1QLTVxUVJ0NDdXcHE0amh3VWNoeDZmRnBsdXZHN05IMGdCaXMwX19FeHF3cEZwNFhrbTZUS05ldDRRNFlWVllxRzJkM29nT1k?oc=5
23,2023-02-06 08:00:00,Buy the Meta Quest 2 and get two free games with this limited-time deal - TechRadar,https://news.google.com/rss/articles/CBMipgFBVV95cUxOM3ZRMllGSWpweExyYmVDWkIzQUJoQW5hdnRtSlVyWnltZ3pxazZNUHp6WS1SNUZ2aWdnYWl0UWdGQTZPbEdxUzNkOTlnWFlIVlprakVwc1BuYTVVSnpTckdvekpyazJZX1JaNm5KVkpuYmpWQlM5UTlja0JJUTE5UEN2cmJiQ1hKNHhXSGMwRko2VEJOejh3WGJKbk8xOU00MXpFUUlB?oc=5
24,2023-02-08 08:00:00,Better Buy: Meta Platforms vs. Alphabet - The Globe and Mail,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNY295TDBFMW5idWxaSFIxLUhMblYwS1RGLWdrTVNwOGxhNnNmdURMc2dBSWlzYlk3R05mN2Z4ZmJScXBIVU1jekJ6b2NoTUwycXhzYkdfV1FhUjZmaGhJV3JMc3RMdzJmcnNTTnBBY3RVbGxHcTRMSnRqSjZjanhpY3dSdjd4MGlDSm5Bems1bjJDQllrem03S1BjV3FWMWF1WkotRHZoVndJV19SNDRSOWhqcHo1SFJOMk9VQTZJaTlJMjQ?oc=5
25,2023-02-13 08:00:00,"No, Mark Zuckerberg Did Not Beg Elon Musk To Buy Facebook - Snopes",https://news.google.com/rss/articles/CBMifEFVX3lxTE5CT0JyTDhFYVNOVnVLMWFDNzlvZ2FPTE5CaFBnRjhJMDNQTE5Vamx5RHdUQk5YUUFwa1lTY2l4c19ERnFpR2RDYkpBUWVCYk11YjJpSlhjcHRJbDlMZmlwMXJ3OW55RkxNVHFhbUthbFBzMnhjQW9HUmM2dks?oc=5
26,2023-02-14 08:00:00,"Meta Proceeds with Deal to Acquire Within, VR Platform, in Light of FTC Drama - Athletech News",https://news.google.com/rss/articles/CBMieEFVX3lxTE1EWVZRaWp0M2F6dy00NDFNZkVKcEp2aFZ4NmY4R1dYUk1TY2l3ZjhXbGRDWG1OYm9DMUlsUEtjWmgzN3kwQU9tZ2IwZVprQng1SnB3SkR1YkNTRDkzT2g3a2lQbEFMNkpXX09pOExHUVNna3ZSMHo5OA?oc=5
27,2023-02-18 08:00:00,Boston Metal will invest BRL 500 million in Coronel Xavier Chaves MG: generating around 200 direct jobs and more than 1.000 indirect jobs - CPG Click Petróleo e Gás,https://news.google.com/rss/articles/CBMi-gFBVV95cUxOQTllNHBLRldrbTdqQnhUMW1zNFpJb2FwTGp3RDVVak9fTENuR0psSzBRN2JNTUgwZmVxYWxpaFFyNHJwVFpMWW15MXh6TjV4aHRUbE5PV2lCTjM1SlZkcnJNeDloUy1DNzhMRjItMG1GeXZTcXRtakVLa3haNEs2anRiTUd4dWJhejBJZlRQMTdVVHpieFNuX1RRMXNFdDhOY0FJQnVaTHBGcHJTNndHcXBCdVBwWV82bWhZVVN2X2ZodmI1R2c5VzVYRE9MdlMtNW5LVFlkMWNnQkpSRjN6WUF6aXJwVEtoVno0RjR6UWM2OXd0TGNpLU1B?oc=5
28,2023-02-21 08:00:00,BGI Ethiopia Invests Birr 500 Million to Expand Meta Abo - 2Merkato.com,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPS0NjMXdJMXRSVTV3S2NyUkJSbWdfbUllUDFidG9MRTJsVGxHcjVlMUtMNzA4TXRfUVJpTWVzeTNpTWJheE90Ylh3Nk9Cb2Z2eW5tMTFRNVM2YzVEX1J1YU1DTDZ3ejNIUUpVenRHcVdJS3dYN1JEbHNvWU9YZkRiRVBHQVFtanJlekliWVp3UlhzRmhMOWpfb1NaTmd0eEtDYmhhVl9OUHA?oc=5
29,2023-02-21 08:00:00,Facebook funding dilemma drags Mark Zuckerberg back into the real world - The Telegraph,https://news.google.com/rss/articles/CBMiswFBVV95cUxPVTlUQmpBekhRUU0xTF9rc2xzNTFWT2lTdElmbkgzNjU2U0llZmRDNWdEbmVTOXoxTm9SYnZKLWxHQUU3SHB2cnYwTWdOcjNQbTZfb3AzVFVUOGlrOWh5b1UxbGhTNjd6VXBWMk9hTWlMLW9SV3p0WU5WOEhrclE3LV94NzRMWUVmRjZYZ3JrUm5tM1lzaGNVcmhRalRkZDhIaWNueGRIcFYtQ2pEcnB3RnpjWQ?oc=5
30,2023-02-22 08:00:00,An Excessive Evidentiary Burden Sunk the FTC’s Case Against the Meta/Within Merger - promarket.org,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQNkxnbWMzWHJkNWotMng2T3dQZkZUQzNNc0duS1RKT3dlbDhPMFM0RFJ1QTdQSDAyRGFFd1JLbjVIT2wzeEFFVFVLX2J2aWp5RmMzWHRTby1kNVJ6UVlrSHBzdnEzYU1SYjFQaFB0NjhOSHJoWUl2QmJNU0M4ZU03OHpDMzhETktWc1BVVDd1NzRPSmREWDhHLWc3elRPQkR3c2tQWmZ4ZmVTYk05V3h1bWlMN016cFY4OXBN?oc=5
31,2023-02-22 08:00:00,Hurry! Meta Quest 2 hits lowest price of the year in 1-Day flash deal - Laptop Mag,https://news.google.com/rss/articles/CBMilwFBVV95cUxNbTFhUG83WjhldmpzaGRJckJGelNxMWxlQ25yejR6cFM3ZVh2TDQ4cnVvTW90NDhvYVMtZEpWWVA0enp4T1BPUDl6UnZPdFJxdTlrWDhXOTVaRW5kc1luUFM4VjR2RElUZ2dNNmkyR20yOFgxSHhBVW1GaTRmNUVPSzJwZ0tZS1B2am1PWktBZGpjckpadldj?oc=5
32,2023-02-22 08:00:00,BlackRock Starts Metaverse-Themed ETF Despite Waning Investor Interest - CoinDesk,https://news.google.com/rss/articles/CBMitgFBVV95cUxNUWZsRG1TYmpHRzhMdGdfanRLWUZEcGkxMGc1eFJ1WjVMUXhyTmJIRkFMZ3E1T1dOQ3BiSDcxOUpWeWQtX2FzTVJOTF9GcGZMVGlQRGMwZE94RXpfSzUtRDZGZzZ3VHYxVUhaQmJ3d3BGMXNjUElkUmdleW5CUnZ5VGI4amo2ZzlrZDU3bTFlUHZQZHdRQ2ltdnYxWDNYSHhiSHAzd3VPR3VQWEpvc0V6T2dxa2REUQ?oc=5
33,2023-02-24 08:00:00,"In dropping challenge to Meta buying a virtual-reality startup, FTC hands Chair Lina Khan a stinging defeat - Fortune",https://news.google.com/rss/articles/CBMiswFBVV95cUxQWXhyUUZCMVY4X2JoaWhkZG1aY0pOU2w0UkpNTUVOUHVOZjhoRjU5OXNVYmFGekRBSmYyVm00Q3ZQbXIzM3VWcnYyVi1zUmpxWHYyb3Q3Yy1XS1hOS3I2dGRUbjdXaVZBUC1rSEw0RXlnekJIZDNQME9ja0k0ZWg2d1BEQWVjRnM4aXp4V01FSmtPdzl6aExFZTBUb3FJOHUzdGFtUjctWW5zMTQtVi03OTZzRQ?oc=5
34,2023-03-08 08:00:00,ABTC signs $20M term sheet for prepurchase of recycled battery metal products - Recycling Today,https://news.google.com/rss/articles/CBMirwFBVV95cUxPX2xlSnYyZ2E0TGJYNUZfUHBtRW1HZmgxMERZZXo3Q2c3ekNpU3FQWkdnMTB3RGxRZnJaQmhRajFsVEJrdWlRWnlDbWp2SDI3emd0bzVPcXpmSThBSXhNRjhuNWNXWHVtZUV5RVhtZjRlUnlfWjJmeVU5amdCT0NJazhDNHJ5RzFnVEEtVnR0dWpoaS03MTFRNkVSV0c4UzBFcEpsRUlpaGhxQzR0X2lz?oc=5
35,2023-03-15 07:00:00,What metaverse? Meta says its single largest investment is now in ‘advancing AI’ - CNN,https://news.google.com/rss/articles/CBMicEFVX3lxTE1DWmZPaDB1eFYwRUx2d1dBZjRYOUh2Z0VHWkRvZlpNM2tvcGVCMGQyTC1HdEljdllaMVVQNEFZQmVCMFJiSzBoQ1V3OVlVQ0Rtc3RiaVZUY21CSkFlR1hHbHI1aEpLbno3cUtqc2lET00?oc=5
36,2023-03-15 07:00:00,Gold loan startup Yellow Metal gets $3 million in funding led by MSA Novo - The Economic Times,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPNkYtbEJmZjcxOEdTTVlqZlcwUVBwbFp0NUtINnlxN3Jnc2p2Z1FIZDZyZjVQY1RiY3duVFBtQjNVc1hpMGhZdmY2cDA1bjNOdlh4VFZ6TmZUcEkwMXVYcU5zdU9zZHBsYlFuaXZ2YnlKWUhiS19fWktKWFRnZ01RVVdkd2tMd0Z4SjZYZzNlUG1qVWx4SjJsSGtOTTBNM01DdkRDZWljeUpBOU1SaTFodGNPMlYzS3R2OFJvYlpibHZZc0F4QUxBSTNLOWI2QUdjcnQyT9IB2gFBVV95cUxNU3FLczI0X0xTWGVuWk5ubFJLVWg1UXFSbXJkOUNHcXVEOXF4a19UV2QyVTNKWmZNUjdPVTZfblNxQ1hDX292Nk95ZzZEWHpYMnRfNExiYUhUeFQ2SEdqUUQxWmN1eGVHNW5vQjg5bTdpNXdCSEMtTUZFc1Y0UExmbnZKYXNta1hXV0lFR19nQ2NPUUtqb25pSTZXQnpMTEpQcklfTVlqeE5xTjQ3bXRmbnZUNDdBeFRqVjk1cE45TzlhQnlERlppUmVvWDJ4UHQ0dURlWmw4QUo5Zw?oc=5
37,2023-03-20 07:00:00,The Democratic Republic of Congo aims to acquire Chinese J-10C fighters - Meta-Defense,https://news.google.com/rss/articles/CBMitAFBVV95cUxOMzRjLWtwU1I2VDNnTzVmWWhiNlZYT1R4aUJoLWZSaXphajJZZjZwZWFYWU41YjlQckdJTWh0anVjei0za29zT19maHk5dFRkSFNPLTRqNHB6eVZqZmJScmpnY2Q4VEVvTkoyYUctN0Vrd3FyUlVkZjl2WHRHdzlFdUozUjczZU1mZGJZS0cwbkY3aWlITDVXVEFoMjdmRUs5bnBTRDQ4My00bUk4Rk5uRGQ4aS0?oc=5
38,2023-03-22 07:00:00,Meta to Power Texas Datacentre with 240 MW Solar Energy from Avangrid - Saur Energy,https://news.google.com/rss/articles/CBMitAFBVV95cUxPaG5RVWVXUDB3SVdBbmE4bDZ4ZzBEZ215R29BTmdmRll4X0I0Wnh3SEZ1THJTSHVuSktwVUF0R0lOSFVSS2NXamJUZTN4Mkg5ZFJXbDVDb3gwLW1NUVJpenhYdmswaHRPZkJmMVN5dkhaTlQ4cGpLR3A2LUtXYzdSWHJ4S0M3WHdzb0ViREU1dG9WTS1LczFsTzhySTJRSGpvYUl4U2RXOFppSFhkQ3hOMjRKZE4?oc=5
39,2023-03-24 07:00:00,Should You Invest In Paid Verification From Twitter Blue Or Meta Verified? - Search Engine Journal,https://news.google.com/rss/articles/CBMie0FVX3lxTE1lcDlEMFZTZWJ3TGQ1VnhCbS1za1lsd0JvOHI1NjhtVDhQbVB6ZTJhcVByREotOTZJMUE2c2N4ZFZKOHAwNnh4N0NFMU9rRVNSZklzVmZhNDZRNS1ZRmkyclpNcUgxcFFIbkVaenI1TU5ldU5Kbm5BWVFuRQ?oc=5
40,2023-03-24 07:00:00,"NoCap Meta Raises Rs 2 Crore to Accelerate Growth in Metaverse and Digital Tech, Web3 Startup | Startup Story - Startup Story",https://news.google.com/rss/articles/CBMizAFBVV95cUxPM1lUQUJOYW9HS1ZmYUZyTDVrQ2pWTUxucThnSWpDbTdUNkViVFJwSHNYM2prdzJndnNSLW1BNEM5blMwQVUyQWpsaVdxNHM5VWo0Rks5cl9iZDhDVy1nb3huRkFUWlk5SXU1SlgtampVQ19pMTBVdzNkM2ZzYTFYbHFFS1diakozaU1qTkV5b2liQlVFYURUc19aWUlha2dsZHpnU0hQQ3dSdmJCb2VFUkkyNThHbTRwUmVrWFZyTTU4MTk3ejMwQ0MyMjbSAcwBQVVfeXFMTzNZVEFCTmFvR0tWZmFGckw1a0NqVk1MbnE4Z0lqQ203VDZFYlRScEhzWDNqa3cyZ3ZzUi1tQTRDOW5TMEFVMkFqbGlXcTRzOVVqNEZLOXJfYmQ4Q1ctZ294bkZBVFpZOUl1NUpYLWpqVUNfaTEwVXczZDNmc2ExWGxxRUtXYmpKM2lNak5FeW9pYkJVRWFEVHNfWllJYWtnbGR6Z1NIUEN3UnZiQm9lRVJJMjU4R200cFJla1hWck01ODE5N3ozMENDMjI2?oc=5
